"","COMPID","PUMA.NAME","AREA","POP","DENS","UR"
"278","0606709","Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",58.98,137826,2336.82604272635,"U"
"279","0606710","Sacramento County (Central)--Elk Grove City",106.08,152642,1438.93288084465,"U"
"280","0606711","Sacramento County (South)--Galt, Isleton Cities & Delta Region",1426.75,106501,74.6458734886981,"R"
"281","0606712","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",108.48,109170,1006.36061946903,"U"
"282","0607101","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities",46434.12,139447,3.00311495081634,"R"
"283","0607102","San Bernardino County (West Central)--Victorville & Adelanto Cities",858.97,161996,188.593315249659,"U"
"284","0607103","San Bernardino County (West Central)--Hesperia City & Apple Valley Town",501.52,167046,333.079438506939,"U"
"285","0607104","San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",2957.44,110315,37.3008412681238,"R"
"286","0607105","San Bernardino County (Southwest)--Redlands & Yucaipa Cities",243.98,137401,563.165013525699,"U"
"287","0607106","San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",105.83,102661,970.055749787395,"U"
"288","0607107","San Bernardino County (Southwest)--San Bernardino City (East)",74.3,106289,1430.53835800808,"U"
"289","0607108","San Bernardino County (Southwest)--San Bernardino City (West)",89.65,169385,1889.40323480201,"U"
"290","0607109","San Bernardino County (Southwest)--Rialto City",58.75,108455,1846.04255319149,"U"
"291","0607110","San Bernardino County (Southwest)--Fontana City (East)",53.05,106132,2000.60320452403,"U"
"292","0607111","San Bernardino County (Southwest)--Rancho Cucamonga City",107.32,165176,1539.09802459933,"U"
"293","0607112","San Bernardino County (Southwest)--Upland & Montclair Cities",60.59,120986,1996.79815151015,"U"
"294","0607113","San Bernardino County (Southwest)--Ontario City",115.95,167275,1442.64769297111,"U"
"295","0607114","San Bernardino County (Southwest)--Chino & Chino Hills Cities",212.26,155212,731.235277489871,"U"
"296","0607115","San Bernardino County (Southwest)--Fontana City (West)",73.52,117434,1597.30685527748,"U"
"297","0607301","San Diego County (Northwest)--Oceanside City & Camp Pendleton",647.95,190634,294.21097306891,"U"
"298","0607302","San Diego County (North & East)--Fallbrook, Alpine & Valley Center",6961.41,116701,16.7639889045466,"R"
"299","0607303","San Diego County (Northwest)--Vista City",113.93,106971,938.9186342491,"U"
"300","0607304","San Diego County (Northwest)--Carlsbad City",100.55,114712,1140.84535057185,"U"
"301","0607305","San Diego County (Northwest)--San Marcos & Escondido (West) Cities",123.76,115517,933.395281189399,"U"
"302","0607306","San Diego County (Northwest)--Escondido City (East)",262.6,137469,523.492003046458,"U"
"303","0607307","San Diego County (Central)--Lakeside, Winter Gardens & Ramona",632.44,105535,166.869584466511,"U"
"304","0607308","San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities",170.23,124735,732.743934676614,"U"
"305","0607309","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",229.29,161646,704.98495355227,"U"
"306","0607310","San Diego County (West)--San Diego City (Southwest/Central Coastal)",107.35,167154,1557.09361900326,"U"
"307","0607311","San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)",100.84,111161,1102.35025783419,"U"
"308","0607312","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights)",107.68,110017,1021.70319465082,"U"
"309","0607313","San Diego County (Central)--El Cajon & Santee Cities",100.65,175677,1745.42473919523,"U"
"310","0607314","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",151.44,148200,978.605388272583,"U"
"311","0607315","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa)",83.19,151208,1817.62231037384,"U"
"312","0607316","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",43.36,165573,3818.56549815498,"U"
"313","0607317","San Diego County (South Central)--San Diego City (Central/Mid-City)",40.87,163042,3989.28309273306,"U"
"314","0607318","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)",48.79,155805,3193.37979094077,"U"
"315","0607319","San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",591.3,129770,219.465584305767,"U"
"316","0607320","San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East)",104.11,135320,1299.77907981942,"U"
"317","0607321","San Diego County (Southwest)--Chula Vista (West) & National City Cities",56.68,173552,3061.96189131969,"U"
"318","0607322","San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)",116.7,134914,1156.07540702656,"U"
"319","0607501","San Francisco County (North & West)--Richmond District",25,136936,5477.44,"U"
"320","0607502","San Francisco County (North & East)--North Beach & Chinatown",11.54,107027,9274.43674176777,"U"
"321","0607503","San Francisco County (Central)--South of Market & Potrero",14.28,129066,9038.23529411765,"U"
"322","0607504","San Francisco County (Central)--Inner Mission & Castro",10.53,106640,10127.2554605888,"U"
"323","0607505","San Francisco County (Central)--Sunset District (North)",15.1,105336,6975.8940397351,"U"
"324","0607506","San Francisco County (South Central)--Sunset District (South)",22.59,110830,4906.15316511731,"U"
"325","0607507","San Francisco County (South Central)--Bayview & Hunters Point",22.36,109400,4892.66547406082,"U"
"326","0607701","San Joaquin County (Central)--Stockton City (North)",98.3,173937,1769.4506612411,"U"
"327","0607702","San Joaquin County (Central)--Stockton City (South)",79.11,152010,1921.50170648464,"U"
"328","0607703","San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",885.24,195536,220.884731824138,"U"
"329","0607704","San Joaquin County (North)--Lodi, Ripon & Escalon Cities",2540.85,163823,64.475667591554,"R"
"330","0607901","San Luis Obispo County (West)--Coastal Region",1512.97,163049,107.767503651758,"R"
"331","0607902","San Luis Obispo County (East)--Inland Region",7030.28,106588,15.1612738041728,"R"
"332","0608101","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",65.81,137297,2086.26348579243,"U"
"333","0608102","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities",67.39,117380,1741.80145422169,"U"
"334","0608103","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",48.89,104258,2132.50153405604,"U"
"335","0608104","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",742.98,118704,159.767423080029,"U"
"336","0608105","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",81.69,127245,1557.65699596034,"U"
"337","0608106","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",154.61,113567,734.538516266736,"U"
"338","0608301","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",91.15,121676,1334.89851892485,"U"
"339","0608302","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",6090.09,102551,16.8389958112277,"R"
"340","0608303","Santa Barbara County--South Coast Region",902.59,199668,221.216720770228,"U"
"341","0608501","Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",248.36,195320,786.439040103076,"U"
"342","0608502","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities",101.11,146619,1450.09395707645,"U"
"343","0608503","Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities",66.17,130275,1968.79250415596,"U"
"344","0608504","Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities",68.07,128989,1894.94637872778,"U"
"345","0608505","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",74.29,106040,1427.37918966213,"U"
"346","0608506","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",2150.82,110301,51.2832315117025,"R"
"347","0608507","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",265.06,136555,515.185241077492,"U"
"348","0608508","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",39.69,133422,3361.60241874528,"U"
"349","0608509","Santa Clara County (Central)--San Jose City (Northwest)",39.41,121804,3090.68764273027,"U"
"350","0608510","Santa Clara County (Central)--San Jose City (Central)",49.73,150464,3025.61833903077,"U"
"351","0608511","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park",33.39,104222,3121.35369871219,"U"
"352","0608512","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",98.58,105399,1069.17224589166,"U"
"353","0608513","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",83.59,108883,1302.58404115325,"U"
"354","0608514","Santa Clara County (Central)--San Jose City (East Central/East Valley)",23.07,103349,4479.80060684872,"U"
"355","0608701","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",1041.25,141949,136.325570228091,"U"
"356","0608702","Santa Cruz County (South & Coastal)--Santa Cruz City",111.73,120433,1077.89313523673,"U"
"357","0608900","Shasta County--Redding City",9778.25,177223,18.124204228773,"R"
"358","0609501","Solano County (Southwest)--Vallejo & Benicia Cities",178.77,144838,810.191866644292,"U"
"359","0609502","Solano County (Central)--Fairfield & Suisun City Cities",543.51,138815,255.404684366433,"U"
"360","0609503","Solano County (Northeast)--Vacaville & Dixon Cities",1406.08,129691,92.2358614019117,"R"
"361","0609701","Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities",3503.88,179083,51.1099124399237,"R"
"362","0609702","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",344.47,120153,348.805411211426,"U"
"363","0609703","Sonoma County (Central)--Santa Rosa City",233.08,184642,792.18294147932,"U"
"364","0609901","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1971.12,113557,57.6103940906693,"R"
"365","0609902","Stanislaus County (Central)--Modesto City (West)",72.68,118448,1629.71931755641,"U"
"366","0609903","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",1774.52,174119,98.1217455988098,"R"
"367","0609904","Stanislaus County (Central)--Modesto City (East)",53.26,108329,2033.96545249718,"U"
"368","0610100","Sutter & Yuba Counties--Yuba City",3196.69,166892,52.2077523938824,"R"
"369","0610701","Tulare County (Northwest)--Visalia City",353.33,135978,384.847026858744,"U"
"370","0610702","Tulare County (West Central)--Tulare & Porterville Cities",1033.86,149481,144.585340374906,"U"
"371","0610703","Tulare County (Outside Visalia, Tulare & Porterville Cities)",11107.47,156720,14.1094236581328,"R"
"372","0611101","Ventura County (Southeast)--Simi Valley City",126.12,113229,897.78782112274,"U"
"373","0611102","Ventura County (Southeast)--Thousand Oaks City",221.17,150075,678.550436315956,"U"
"374","0611103","Ventura County (Southwest)--Oxnard & Port Hueneme Cities",70.92,195386,2755.01974055274,"U"
"375","0611104","Ventura County (Southwest)--San Buenaventura (Ventura) City",123.65,119372,965.402345329559,"U"
"376","0611105","Ventura County (North)--Santa Paula, Fillmore & Ojai Cities",3705.66,119708,32.3040969759773,"R"
"377","0611106","Ventura County (South Central)--Camarillo & Moorpark Cities",526.17,125548,238.607294220499,"U"
"378","0611300","Yolo County--Davis, Woodland & West Sacramento Cities",2628.03,200849,76.4256876824085,"R"
"379","0800100","Northeast Colorado--Eastern Plains Region",61609.3,110399,1.7919210249102,"R"
"380","0800102","Larimer County (South)--Loveland City",1874.61,115164,61.4335781842623,"R"
"381","0800103","Larimer County (North)--Fort Collins City",4849,184466,38.0420705300062,"R"
"382","0800200","Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties",34379.02,100359,2.91919315908365,"R"
"383","0800300","Weld County (South Central)--Greeley, Windsor & Evans Cities",1473.33,172967,117.39868189747,"R"
"384","0800400","Eagle, Summit, Grand & Jackson Counties",17414.14,113576,6.52205621408809,"R"
"385","0800600","Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties",20019.83,103776,5.18366040071269,"R"
"386","0800700","Pueblo County (North)--Pueblo City & Pueblo West",3299.57,150830,45.7120170203996,"R"
"387","0800800","Southeast Colorado",49858.34,100276,2.01121818335709,"R"
"388","0800801","DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties",4056.2,101056,24.9139588777674,"R"
"389","0800802","Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town",787.93,154539,196.132905207315,"U"
"390","0800803","Boulder County (Central)--Boulder City",181.1,113853,628.674765323026,"U"
"391","0800804","Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties",295.44,140132,474.316274031952,"U"
"392","0800805","Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities",74.48,117899,1582.96186895811,"U"
"393","0800806","Adams County (West Central)--Thornton & Federal Heights Cities",81.98,135704,1655.33056843132,"U"
"394","0800807","Adams County (West Central)--Commerce City & Brighton Cities",476.88,151662,318.029693004529,"U"
"395","0800808","Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities",76.67,108362,1413.35594104604,"U"
"396","0800809","Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central)",51.35,112827,2197.21518987342,"U"
"397","0800810","Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest)",46.65,112878,2419.67845659164,"U"
"398","0800811","Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities",119.89,110222,919.359412795062,"U"
"399","0800812","Denver City (Northeast)",204.13,151191,740.660363493852,"U"
"400","0800813","Denver City (Northwest)",43.37,100124,2308.60041503343,"U"
"401","0800814","Denver City (South Central)",38.64,102044,2640.89026915114,"U"
"402","0800815","Denver City (Southeast)",67.82,154017,2270.96726629313,"U"
"403","0800816","Denver City (Southwest)",52.18,119271,2285.76082790341,"U"
"404","0800817","Jefferson County (Northeast)--Arvada City",106.9,112651,1053.79794200187,"U"
"405","0800818","Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities",105.42,116177,1102.03946120281,"U"
"406","0800819","Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge",118.34,138358,1169.15666723002,"U"
"407","0800820","Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine",76.65,103909,1355.62948467058,"U"
"408","0800821","Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park",273.59,122537,447.885522131657,"U"
"409","0800822","Douglas County (South)--Castle Rock Town",1713.74,102075,59.5627107962701,"R"
"410","0800823","Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery",1250.85,110107,88.0257424951033,"R"
"411","0800824","DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast)",6098.47,101546,16.6510616597278,"R"
"412","0800900","La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties",28185.99,107883,3.82753985224574,"R"
"413","0801001","Mesa County (Central)--Greater Grand Junction & Fruita Cities",346.18,128898,372.343867352245,"U"
"414","0801002","Mesa (Outside Grand Junction City), Montrose, Delta, San Miguel & Ouray Counties",21772.12,101848,4.67790917926229,"R"
